"","ID_check","trail","Choise","effort","reward","condition","GRUPO"
"1522","6707",29,1,2,2,0,1
"1523","6707",30,1,2,3,0,1
"1524","6707",31,1,3,1,0,1
"1525","6707",32,1,3,2,0,1
"1526","6707",33,1,3,3,0,1
"1527","6707",34,1,4,1,0,1
"1528","6707",35,1,4,2,0,1
"1529","6707",36,1,4,3,0,1
"1530","6707",37,1,1,1,1,1
"1531","6707",38,1,1,2,1,1
"1532","6707",39,1,1,3,1,1
"1533","6707",41,1,2,2,1,1
"1534","6707",42,1,2,3,1,1
"1535","6707",43,1,3,1,1,1
"1536","6707",44,1,3,2,1,1
"1537","6707",45,1,3,3,1,1
"1538","6707",46,1,4,1,1,1
"1539","6707",47,1,4,2,1,1
"1540","6707",48,1,4,3,1,1
"1541","3103",1,1,1,1,0,1
"1542","3103",2,1,1,2,0,1
"1543","3103",3,1,1,3,0,1
"1544","3103",4,0,2,1,0,1
"1545","3103",5,1,2,2,0,1
"1546","3103",6,1,2,3,0,1
"1547","3103",7,1,3,1,0,1
"1548","3103",8,1,3,2,0,1
"1549","3103",9,1,3,3,0,1
"1550","3103",10,1,4,1,0,1
"1551","3103",11,1,4,2,0,1
"1552","3103",12,1,4,3,0,1
"1553","3103",14,1,1,2,1,1
"1554","3103",15,1,1,3,1,1
"1555","3103",16,0,2,1,1,1
"1556","3103",17,0,2,2,1,1
"1557","3103",19,1,3,1,1,1
"1558","3103",20,1,3,2,1,1
"1559","3103",21,1,3,3,1,1
"1560","3103",22,0,4,1,1,1
"1561","3103",23,1,4,2,1,1
"1562","3103",25,1,1,1,0,1
"1563","3103",26,1,1,2,0,1
"1564","3103",27,1,1,3,0,1
"1565","3103",28,1,2,1,0,1
"1566","3103",29,1,2,2,0,1
"1567","3103",30,1,2,3,0,1
"1568","3103",31,0,3,1,0,1
"1569","3103",32,1,3,2,0,1
"1570","3103",33,1,3,3,0,1
"1571","3103",34,0,4,1,0,1
"1572","3103",35,1,4,2,0,1
"1573","3103",36,1,4,3,0,1
"1574","3103",37,1,1,1,1,1
"1575","3103",38,1,1,2,1,1
"1576","3103",39,1,1,3,1,1
"1577","3103",40,1,2,1,1,1
"1578","3103",41,1,2,2,1,1
"1579","3103",43,1,3,1,1,1
"1580","3103",44,0,3,2,1,1
"1581","3103",45,1,3,3,1,1
"1582","3103",46,0,4,1,1,1
"1583","3103",47,0,4,2,1,1
"1584","3103",48,1,4,3,1,1
"1585","2431",1,1,1,1,0,1
"1586","2431",2,1,1,2,0,1
"1587","2431",3,1,1,3,0,1
"1588","2431",4,1,2,1,0,1
"1589","2431",5,1,2,2,0,1
"1590","2431",6,1,2,3,0,1
"1591","2431",7,1,3,1,0,1
"1592","2431",8,1,3,2,0,1
"1593","2431",9,1,3,3,0,1
"1594","2431",10,1,4,1,0,1
"1595","2431",11,1,4,2,0,1
"1596","2431",12,1,4,3,0,1
"1597","2431",14,1,1,2,1,1
"1598","2431",15,1,1,3,1,1
"1599","2431",17,0,2,2,1,1
"1600","2431",18,1,2,3,1,1
"1601","2431",20,1,3,2,1,1
"1602","2431",21,1,3,3,1,1
"1603","2431",22,1,4,1,1,1
"1604","2431",23,1,4,2,1,1
"1605","2431",24,1,4,3,1,1
"1606","2431",25,1,1,1,0,1
"1607","2431",26,1,1,2,0,1
"1608","2431",27,1,1,3,0,1
"1609","2431",28,1,2,1,0,1
"1610","2431",29,1,2,2,0,1
"1611","2431",30,1,2,3,0,1
"1612","2431",31,1,3,1,0,1
"1613","2431",32,1,3,2,0,1
"1614","2431",33,1,3,3,0,1
"1615","2431",34,1,4,1,0,1
"1616","2431",35,1,4,2,0,1
"1617","2431",36,1,4,3,0,1
"1618","2431",37,1,1,1,1,1
"1619","2431",38,0,1,2,1,1
"1620","2431",39,0,1,3,1,1
"1621","2431",40,0,2,1,1,1
"1622","2431",41,0,2,2,1,1
"1623","2431",42,1,2,3,1,1
"1624","2431",43,0,3,1,1,1
"1625","2431",44,1,3,2,1,1
"1626","2431",45,0,3,3,1,1
"1627","2431",46,0,4,1,1,1
"1628","2431",47,1,4,2,1,1
"1629","2431",48,1,4,3,1,1
"1630","4961",1,1,1,1,0,1
"1631","4961",2,1,1,2,0,1
"1632","4961",3,1,1,3,0,1
"1633","4961",4,1,2,1,0,1
"1634","4961",5,1,2,2,0,1
"1635","4961",6,1,2,3,0,1
"1636","4961",7,1,3,1,0,1
"1637","4961",8,1,3,2,0,1
"1638","4961",9,1,3,3,0,1
"1639","4961",10,1,4,1,0,1
"1640","4961",11,1,4,2,0,1
"1641","4961",12,1,4,3,0,1
"1642","4961",14,1,1,2,1,1
"1643","4961",15,1,1,3,1,1
"1644","4961",16,1,2,1,1,1
"1645","4961",17,1,2,2,1,1
"1646","4961",18,0,2,3,1,1
"1647","4961",19,1,3,1,1,1
"1648","4961",22,1,4,1,1,1
"1649","4961",23,1,4,2,1,1
"1650","4961",24,1,4,3,1,1
"1651","4961",25,1,1,1,0,1
"1652","4961",27,1,1,3,0,1
"1653","4961",28,1,2,1,0,1
"1654","4961",30,1,2,3,0,1
"1655","4961",31,1,3,1,0,1
"1656","4961",32,1,3,2,0,1
"1657","4961",33,1,3,3,0,1
"1658","4961",35,1,4,2,0,1
"1659","4961",37,1,1,1,1,1
"1660","4961",38,1,1,2,1,1
"1661","4961",41,1,2,2,1,1
"1662","4961",42,1,2,3,1,1
"1663","4961",43,1,3,1,1,1
"1664","4961",44,1,3,2,1,1
"1665","4961",45,1,3,3,1,1
"1666","4961",46,0,4,1,1,1
"1667","4961",47,1,4,2,1,1
"1668","4961",48,1,4,3,1,1
"1669","5822",1,1,1,1,0,1
"1670","5822",2,1,1,2,0,1
"1671","5822",3,1,1,3,0,1
"1672","5822",4,1,2,1,0,1
"1673","5822",5,1,2,2,0,1
"1674","5822",6,1,2,3,0,1
"1675","5822",7,1,3,1,0,1
"1676","5822",8,1,3,2,0,1
"1677","5822",9,1,3,3,0,1
"1678","5822",10,1,4,1,0,1
"1679","5822",11,1,4,2,0,1
"1680","5822",12,1,4,3,0,1
"1681","5822",13,1,1,1,1,1
"1682","5822",14,1,1,2,1,1
"1683","5822",15,1,1,3,1,1
"1684","5822",16,1,2,1,1,1
"1685","5822",17,1,2,2,1,1
"1686","5822",18,1,2,3,1,1
"1687","5822",19,1,3,1,1,1
"1688","5822",20,1,3,2,1,1
"1689","5822",21,1,3,3,1,1
"1690","5822",22,1,4,1,1,1
"1691","5822",23,1,4,2,1,1
"1692","5822",24,1,4,3,1,1
"1693","5822",25,1,1,1,0,1
"1694","5822",26,1,1,2,0,1
"1695","5822",27,1,1,3,0,1
"1696","5822",28,1,2,1,0,1
"1697","5822",29,1,2,2,0,1
"1698","5822",30,1,2,3,0,1
"1699","5822",31,1,3,1,0,1
"1700","5822",32,1,3,2,0,1
"1701","5822",33,1,3,3,0,1
"1702","5822",34,1,4,1,0,1
"1703","5822",35,1,4,2,0,1
"1704","5822",36,1,4,3,0,1
"1705","5822",37,1,1,1,1,1
"1706","5822",38,1,1,2,1,1
"1707","5822",39,1,1,3,1,1
"1708","5822",40,1,2,1,1,1
"1709","5822",41,1,2,2,1,1
"1710","5822",42,1,2,3,1,1
"1711","5822",43,1,3,1,1,1
"1712","5822",44,1,3,2,1,1
"1713","5822",45,1,3,3,1,1
"1714","5822",46,1,4,1,1,1
"1715","5822",47,1,4,2,1,1
"1716","5822",48,1,4,3,1,1
"1717","3178",1,1,1,1,0,1
"1718","3178",2,1,1,2,0,1
"1719","3178",3,1,1,3,0,1
"1720","3178",4,1,2,1,0,1
"1721","3178",5,1,2,2,0,1
"1722","3178",6,0,2,3,0,1
"1723","3178",7,0,3,1,0,1
"1724","3178",8,1,3,2,0,1
"1725","3178",9,1,3,3,0,1
"1726","3178",10,1,4,1,0,1
"1727","3178",11,1,4,2,0,1
"1728","3178",12,1,4,3,0,1
"1729","3178",13,1,1,1,1,1
"1730","3178",14,1,1,2,1,1
"1731","3178",15,1,1,3,1,1
"1732","3178",16,1,2,1,1,1
"1733","3178",17,1,2,2,1,1
"1734","3178",18,0,2,3,1,1
"1735","3178",19,1,3,1,1,1
"1736","3178",20,1,3,2,1,1
"1737","3178",21,1,3,3,1,1
"1738","3178",22,1,4,1,1,1
"1739","3178",23,1,4,2,1,1
"1740","3178",24,1,4,3,1,1
"1741","3178",26,1,1,2,0,1
"1742","3178",27,1,1,3,0,1
"1743","3178",28,1,2,1,0,1
"1744","3178",29,1,2,2,0,1
"1745","3178",30,1,2,3,0,1
"1746","3178",31,1,3,1,0,1
"1747","3178",32,1,3,2,0,1
"1748","3178",33,1,3,3,0,1
"1749","3178",34,0,4,1,0,1
"1750","3178",35,1,4,2,0,1
"1751","3178",36,1,4,3,0,1
"1752","3178",37,1,1,1,1,1
"1753","3178",38,1,1,2,1,1
"1754","3178",39,1,1,3,1,1
"1755","3178",40,1,2,1,1,1
"1756","3178",41,1,2,2,1,1
"1757","3178",42,1,2,3,1,1
"1758","3178",43,1,3,1,1,1
"1759","3178",44,1,3,2,1,1
"1760","3178",45,1,3,3,1,1
"1761","3178",46,1,4,1,1,1
"1762","3178",47,1,4,2,1,1
"1763","3178",48,1,4,3,1,1
"1764","9620",1,1,1,1,0,1
"1765","9620",2,1,1,2,0,1
"1766","9620",3,1,1,3,0,1
"1767","9620",4,1,2,1,0,1
"1768","9620",5,1,2,2,0,1
"1769","9620",6,1,2,3,0,1
"1770","9620",7,1,3,1,0,1
"1771","9620",8,1,3,2,0,1
"1772","9620",9,1,3,3,0,1
"1773","9620",10,1,4,1,0,1
"1774","9620",11,1,4,2,0,1
"1775","9620",12,1,4,3,0,1
"1776","9620",13,1,1,1,1,1
"1777","9620",14,1,1,2,1,1
"1778","9620",15,1,1,3,1,1
"1779","9620",16,1,2,1,1,1
"1780","9620",17,1,2,2,1,1
"1781","9620",18,1,2,3,1,1
"1782","9620",19,1,3,1,1,1
"1783","9620",20,1,3,2,1,1
"1784","9620",21,1,3,3,1,1
"1785","9620",22,1,4,1,1,1
"1786","9620",23,1,4,2,1,1
"1787","9620",24,0,4,3,1,1
"1788","9620",25,0,1,1,0,1
"1789","9620",26,1,1,2,0,1
"1790","9620",27,1,1,3,0,1
"1791","9620",28,1,2,1,0,1
"1792","9620",29,1,2,2,0,1
"1793","9620",30,1,2,3,0,1
"1794","9620",31,1,3,1,0,1
"1795","9620",32,1,3,2,0,1
"1796","9620",33,1,3,3,0,1
"1797","9620",34,1,4,1,0,1
"1798","9620",35,1,4,2,0,1
"1799","9620",36,1,4,3,0,1
"1800","9620",37,1,1,1,1,1
"1801","9620",38,1,1,2,1,1
"1802","9620",39,1,1,3,1,1
"1803","9620",40,1,2,1,1,1
"1804","9620",41,1,2,2,1,1
"1805","9620",42,1,2,3,1,1
"1806","9620",43,1,3,1,1,1
"1807","9620",45,1,3,3,1,1
"1808","9620",46,1,4,1,1,1
"1809","9620",47,1,4,2,1,1
"1810","9620",48,1,4,3,1,1
"1811","8704",1,1,1,1,0,0
"1812","8704",2,1,1,2,0,0
"1813","8704",3,1,1,3,0,0
"1814","8704",4,1,2,1,0,0
"1815","8704",5,1,2,2,0,0
"1816","8704",6,1,2,3,0,0
"1817","8704",7,1,3,1,0,0
"1818","8704",8,1,3,2,0,0
"1819","8704",9,1,3,3,0,0
"1820","8704",10,0,4,1,0,0
"1821","8704",11,1,4,2,0,0
"1822","8704",12,1,4,3,0,0
"1823","8704",13,1,1,1,1,0
"1824","8704",14,1,1,2,1,0
"1825","8704",15,1,1,3,1,0
"1826","8704",16,1,2,1,1,0
"1827","8704",17,1,2,2,1,0
"1828","8704",18,0,2,3,1,0
"1829","8704",19,1,3,1,1,0
"1830","8704",20,1,3,2,1,0
"1831","8704",21,1,3,3,1,0
"1832","8704",22,0,4,1,1,0
"1833","8704",23,1,4,2,1,0
"1834","8704",24,1,4,3,1,0
"1835","8704",25,1,1,1,0,0
"1836","8704",26,1,1,2,0,0
"1837","8704",27,1,1,3,0,0
"1838","8704",28,1,2,1,0,0
"1839","8704",29,1,2,2,0,0
"1840","8704",30,1,2,3,0,0
"1841","8704",31,1,3,1,0,0
"1842","8704",33,1,3,3,0,0
"1843","8704",34,1,4,1,0,0
"1844","8704",35,1,4,2,0,0
"1845","8704",36,1,4,3,0,0
"1846","8704",37,1,1,1,1,0
"1847","8704",38,1,1,2,1,0
"1848","8704",39,1,1,3,1,0
"1849","8704",40,1,2,1,1,0
"1850","8704",41,1,2,2,1,0
"1851","8704",42,1,2,3,1,0
"1852","8704",43,0,3,1,1,0
"1853","8704",44,1,3,2,1,0
"1854","8704",45,1,3,3,1,0
"1855","8704",46,0,4,1,1,0
"1856","8704",47,0,4,2,1,0
"1857","5654",1,1,1,1,0,0
"1858","5654",2,1,1,2,0,0
"1859","5654",3,1,1,3,0,0
"1860","5654",4,1,2,1,0,0
"1861","5654",5,1,2,2,0,0
"1862","5654",6,1,2,3,0,0
"1863","5654",7,1,3,1,0,0
"1864","5654",8,1,3,2,0,0
"1865","5654",9,1,3,3,0,0
"1866","5654",10,1,4,1,0,0
"1867","5654",11,1,4,2,0,0
"1868","5654",12,1,4,3,0,0
"1869","5654",13,1,1,1,1,0
"1870","5654",14,1,1,2,1,0
"1871","5654",15,1,1,3,1,0
"1872","5654",16,0,2,1,1,0
"1873","5654",17,0,2,2,1,0
"1874","5654",18,0,2,3,1,0
"1875","5654",19,0,3,1,1,0
"1876","5654",21,0,3,3,1,0
"1877","5654",22,0,4,1,1,0
"1878","5654",23,1,4,2,1,0
"1879","5654",25,1,1,1,0,0
"1880","5654",26,1,1,2,0,0
"1881","5654",27,1,1,3,0,0
"1882","5654",28,1,2,1,0,0
"1883","5654",29,1,2,2,0,0
"1884","5654",30,1,2,3,0,0
"1885","5654",31,1,3,1,0,0
"1886","5654",32,1,3,2,0,0
"1887","5654",33,1,3,3,0,0
"1888","5654",34,1,4,1,0,0
"1889","5654",35,1,4,2,0,0
"1890","5654",36,1,4,3,0,0
"1891","5654",37,1,1,1,1,0
"1892","5654",38,1,1,2,1,0
"1893","5654",39,1,1,3,1,0
"1894","5654",40,0,2,1,1,0
"1895","5654",41,1,2,2,1,0
"1896","5654",42,0,2,3,1,0
"1897","5654",43,0,3,1,1,0
"1898","5654",44,0,3,2,1,0
"1899","5654",46,0,4,1,1,0
"1900","5654",47,0,4,2,1,0
"1901","5654",48,0,4,3,1,0
"1902","4625",1,1,1,1,0,1
"1903","4625",2,0,1,2,0,1
"1904","4625",3,1,1,3,0,1
"1905","4625",4,0,2,1,0,1
"1906","4625",5,1,2,2,0,1
"1907","4625",6,0,2,3,0,1
"1908","4625",7,0,3,1,0,1
"1909","4625",8,1,3,2,0,1
"1910","4625",9,0,3,3,0,1
"1911","4625",10,1,4,1,0,1
"1912","4625",11,1,4,2,0,1
"1913","4625",12,0,4,3,0,1
"1914","4625",15,0,1,3,1,1
"1915","4625",18,0,2,3,1,1
"1916","4625",19,1,3,1,1,1
"1917","4625",20,1,3,2,1,1
"1918","4625",21,1,3,3,1,1
"1919","4625",22,0,4,1,1,1
"1920","4625",23,0,4,2,1,1
"1921","4625",24,1,4,3,1,1
"1922","4625",25,1,1,1,0,1
"1923","4625",26,1,1,2,0,1
"1924","4625",27,0,1,3,0,1
"1925","4625",28,0,2,1,0,1
"1926","4625",29,0,2,2,0,1
"1927","4625",30,0,2,3,0,1
"1928","4625",31,0,3,1,0,1
"1929","4625",32,0,3,2,0,1
"1930","4625",33,1,3,3,0,1
"1931","4625",34,0,4,1,0,1
"1932","4625",35,0,4,2,0,1
"1933","4625",36,0,4,3,0,1
"1934","4625",37,0,1,1,1,1
"1935","4625",38,1,1,2,1,1
"1936","4625",39,1,1,3,1,1
"1937","4625",40,0,2,1,1,1
"1938","4625",41,0,2,2,1,1
"1939","4625",42,1,2,3,1,1
"1940","4625",44,0,3,2,1,1
"1941","4625",45,0,3,3,1,1
"1942","4625",46,1,4,1,1,1
"1943","4625",47,1,4,2,1,1
"1944","4625",48,0,4,3,1,1
"1945","7772",1,1,1,1,0,0
"1946","7772",2,0,1,2,0,0
"1947","7772",3,1,1,3,0,0
"1948","7772",4,1,2,1,0,0
"1949","7772",5,1,2,2,0,0
"1950","7772",7,1,3,1,0,0
"1951","7772",8,1,3,2,0,0
"1952","7772",9,1,3,3,0,0
"1953","7772",11,1,4,2,0,0
"1954","7772",12,1,4,3,0,0
"1955","7772",13,1,1,1,1,0
"1956","7772",14,1,1,2,1,0
"1957","7772",15,1,1,3,1,0
"1958","7772",16,1,2,1,1,0
"1959","7772",17,1,2,2,1,0
"1960","7772",18,1,2,3,1,0
"1961","7772",19,1,3,1,1,0
"1962","7772",20,1,3,2,1,0
"1963","7772",21,1,3,3,1,0
"1964","7772",22,1,4,1,1,0
"1965","7772",23,1,4,2,1,0
"1966","7772",24,1,4,3,1,0
"1967","7772",25,1,1,1,0,0
"1968","7772",26,1,1,2,0,0
"1969","7772",27,1,1,3,0,0
"1970","7772",28,1,2,1,0,0
"1971","7772",29,1,2,2,0,0
"1972","7772",30,1,2,3,0,0
"1973","7772",31,0,3,1,0,0
"1974","7772",32,1,3,2,0,0
"1975","7772",33,1,3,3,0,0
"1976","7772",34,0,4,1,0,0
"1977","7772",35,1,4,2,0,0
"1978","7772",36,0,4,3,0,0
"1979","7772",37,0,1,1,1,0
"1980","7772",38,1,1,2,1,0
"1981","7772",39,0,1,3,1,0
"1982","7772",40,1,2,1,1,0
"1983","7772",42,1,2,3,1,0
"1984","7772",43,0,3,1,1,0
"1985","7772",44,1,3,2,1,0
"1986","7772",45,1,3,3,1,0
"1987","7772",46,0,4,1,1,0
"1988","7772",47,1,4,2,1,0
"1989","7772",48,1,4,3,1,0
"1990","5273",1,1,1,1,0,1
"1991","5273",2,1,1,2,0,1
"1992","5273",3,1,1,3,0,1
"1993","5273",4,1,2,1,0,1
"1994","5273",5,0,2,2,0,1
"1995","5273",6,1,2,3,0,1
"1996","5273",8,1,3,2,0,1
"1997","5273",9,1,3,3,0,1
"1998","5273",10,1,4,1,0,1
"1999","5273",11,1,4,2,0,1
"2000","5273",12,1,4,3,0,1
"2001","5273",13,1,1,1,1,1
"2002","5273",14,1,1,2,1,1
"2003","5273",15,1,1,3,1,1
"2004","5273",16,0,2,1,1,1
"2005","5273",17,1,2,2,1,1
"2006","5273",18,1,2,3,1,1
"2007","5273",19,1,3,1,1,1
"2008","5273",20,1,3,2,1,1
"2009","5273",22,1,4,1,1,1
"2010","5273",23,1,4,2,1,1
"2011","5273",24,1,4,3,1,1
"2012","5273",25,1,1,1,0,1
"2013","5273",26,1,1,2,0,1
"2014","5273",27,1,1,3,0,1
"2015","5273",28,1,2,1,0,1
"2016","5273",29,1,2,2,0,1
"2017","5273",30,1,2,3,0,1
"2018","5273",31,0,3,1,0,1
"2019","5273",32,1,3,2,0,1
"2020","5273",33,1,3,3,0,1
"2021","5273",34,1,4,1,0,1
"2022","5273",35,1,4,2,0,1
"2023","5273",36,1,4,3,0,1
"2024","5273",37,1,1,1,1,1
"2025","5273",38,1,1,2,1,1
"2026","5273",39,1,1,3,1,1
"2027","5273",40,1,2,1,1,1
"2028","5273",41,1,2,2,1,1
"2029","5273",42,1,2,3,1,1
"2030","5273",43,1,3,1,1,1
"2031","5273",44,1,3,2,1,1
"2032","5273",45,1,3,3,1,1
"2033","5273",46,1,4,1,1,1
"2034","5273",47,0,4,2,1,1
"2035","5273",48,1,4,3,1,1
"2036","4046",1,1,1,1,0,0
"2037","4046",2,1,1,2,0,0
"2038","4046",3,1,1,3,0,0
"2039","4046",4,1,2,1,0,0
"2040","4046",5,1,2,2,0,0
"2041","4046",6,1,2,3,0,0
"2042","4046",7,1,3,1,0,0
"2043","4046",8,1,3,2,0,0
"2044","4046",9,1,3,3,0,0
"2045","4046",10,1,4,1,0,0
"2046","4046",11,1,4,2,0,0
"2047","4046",12,1,4,3,0,0
"2048","4046",13,1,1,1,1,0
"2049","4046",14,1,1,2,1,0
"2050","4046",15,1,1,3,1,0
"2051","4046",16,1,2,1,1,0
"2052","4046",17,1,2,2,1,0
"2053","4046",18,1,2,3,1,0
"2054","4046",19,1,3,1,1,0
"2055","4046",20,1,3,2,1,0
"2056","4046",21,1,3,3,1,0
"2057","4046",22,1,4,1,1,0
"2058","4046",23,1,4,2,1,0
"2059","4046",24,1,4,3,1,0
"2060","4046",25,1,1,1,0,0
"2061","4046",26,1,1,2,0,0
"2062","4046",27,1,1,3,0,0
"2063","4046",28,1,2,1,0,0
"2064","4046",29,1,2,2,0,0
"2065","4046",30,1,2,3,0,0
"2066","4046",31,1,3,1,0,0
"2067","4046",33,1,3,3,0,0
"2068","4046",34,1,4,1,0,0
"2069","4046",35,1,4,2,0,0
"2070","4046",36,1,4,3,0,0
"2071","4046",37,1,1,1,1,0
"2072","4046",38,1,1,2,1,0
"2073","4046",39,0,1,3,1,0
"2074","4046",40,1,2,1,1,0
"2075","4046",41,1,2,2,1,0
"2076","4046",42,1,2,3,1,0
"2077","4046",43,1,3,1,1,0
"2078","4046",44,1,3,2,1,0
"2079","4046",45,1,3,3,1,0
"2080","4046",46,1,4,1,1,0
"2081","4046",47,1,4,2,1,0
"2082","4046",48,1,4,3,1,0
"2083","6246",1,1,1,1,0,1
"2084","6246",2,1,1,2,0,1
"2085","6246",3,1,1,3,0,1
"2086","6246",4,1,2,1,0,1
"2087","6246",5,1,2,2,0,1
"2088","6246",6,1,2,3,0,1
"2089","6246",7,1,3,1,0,1
"2090","6246",8,1,3,2,0,1
"2091","6246",9,1,3,3,0,1
"2092","6246",11,1,4,2,0,1
"2093","6246",12,1,4,3,0,1
"2094","6246",13,0,1,1,1,1
"2095","6246",14,1,1,2,1,1
"2096","6246",15,0,1,3,1,1
"2097","6246",16,0,2,1,1,1
"2098","6246",17,0,2,2,1,1
"2099","6246",18,0,2,3,1,1
"2100","6246",19,1,3,1,1,1
"2101","6246",20,0,3,2,1,1
"2102","6246",21,0,3,3,1,1
"2103","6246",22,0,4,1,1,1
"2104","6246",23,0,4,2,1,1
"2105","6246",24,0,4,3,1,1
"2106","6246",25,1,1,1,0,1
"2107","6246",26,1,1,2,0,1
"2108","6246",27,1,1,3,0,1
"2109","6246",28,1,2,1,0,1
"2110","6246",29,1,2,2,0,1
"2111","6246",30,1,2,3,0,1
"2112","6246",31,1,3,1,0,1
"2113","6246",32,1,3,2,0,1
"2114","6246",33,1,3,3,0,1
"2115","6246",34,1,4,1,0,1
"2116","6246",35,1,4,2,0,1
"2117","6246",36,1,4,3,0,1
"2118","6246",37,0,1,1,1,1
"2119","6246",38,0,1,2,1,1
"2120","6246",39,0,1,3,1,1
"2121","6246",40,0,2,1,1,1
"2122","6246",41,0,2,2,1,1
"2123","6246",42,0,2,3,1,1
"2124","6246",43,0,3,1,1,1
"2125","6246",44,0,3,2,1,1
"2126","6246",45,0,3,3,1,1
"2127","6246",46,0,4,1,1,1
"2128","6246",47,0,4,2,1,1
"2129","6246",48,0,4,3,1,1
"2130","1499",1,1,1,1,0,0
"2131","1499",3,1,1,3,0,0
"2132","1499",4,1,2,1,0,0
"2133","1499",5,0,2,2,0,0
"2134","1499",6,1,2,3,0,0
"2135","1499",7,0,3,1,0,0
"2136","1499",8,1,3,2,0,0
"2137","1499",9,1,3,3,0,0
"2138","1499",10,1,4,1,0,0
"2139","1499",11,1,4,2,0,0
"2140","1499",12,1,4,3,0,0
"2141","1499",13,1,1,1,1,0
"2142","1499",14,1,1,2,1,0
"2143","1499",15,1,1,3,1,0
"2144","1499",18,0,2,3,1,0
"2145","1499",19,1,3,1,1,0
"2146","1499",20,0,3,2,1,0
"2147","1499",21,1,3,3,1,0
"2148","1499",22,0,4,1,1,0
"2149","1499",23,1,4,2,1,0
"2150","1499",24,1,4,3,1,0
"2151","1499",25,1,1,1,0,0
"2152","1499",26,1,1,2,0,0
"2153","1499",27,1,1,3,0,0
"2154","1499",28,1,2,1,0,0
"2155","1499",29,1,2,2,0,0
"2156","1499",30,1,2,3,0,0
"2157","1499",31,1,3,1,0,0
"2158","1499",32,1,3,2,0,0
"2159","1499",33,1,3,3,0,0
"2160","1499",34,1,4,1,0,0
"2161","1499",35,1,4,2,0,0
"2162","1499",36,1,4,3,0,0
"2163","1499",37,0,1,1,1,0
"2164","1499",38,1,1,2,1,0
"2165","1499",39,1,1,3,1,0
"2166","1499",40,0,2,1,1,0
"2167","1499",41,0,2,2,1,0
"2168","1499",42,0,2,3,1,0
"2169","1499",43,1,3,1,1,0
"2170","1499",44,0,3,2,1,0
"2171","1499",45,0,3,3,1,0
"2172","1499",46,0,4,1,1,0
"2173","1499",47,1,4,2,1,0
"2174","1499",48,0,4,3,1,0
"2175","7927",1,1,1,1,0,0
"2176","7927",2,1,1,2,0,0
"2177","7927",3,1,1,3,0,0
"2178","7927",4,1,2,1,0,0
"2179","7927",5,1,2,2,0,0
"2180","7927",6,1,2,3,0,0
"2181","7927",7,1,3,1,0,0
"2182","7927",8,1,3,2,0,0
"2183","7927",9,1,3,3,0,0
"2184","7927",10,1,4,1,0,0
"2185","7927",11,1,4,2,0,0
"2186","7927",12,1,4,3,0,0
"2187","7927",13,1,1,1,1,0
"2188","7927",14,1,1,2,1,0
"2189","7927",15,1,1,3,1,0
"2190","7927",16,1,2,1,1,0
"2191","7927",17,1,2,2,1,0
"2192","7927",18,1,2,3,1,0
"2193","7927",19,1,3,1,1,0
"2194","7927",20,1,3,2,1,0
"2195","7927",21,1,3,3,1,0
"2196","7927",23,1,4,2,1,0
"2197","7927",24,1,4,3,1,0
"2198","7927",25,1,1,1,0,0
"2199","7927",26,1,1,2,0,0
"2200","7927",27,1,1,3,0,0
"2201","7927",28,1,2,1,0,0
"2202","7927",29,1,2,2,0,0
"2203","7927",30,1,2,3,0,0
"2204","7927",31,1,3,1,0,0
"2205","7927",33,1,3,3,0,0
"2206","7927",34,1,4,1,0,0
"2207","7927",35,1,4,2,0,0
"2208","7927",36,1,4,3,0,0
"2209","7927",37,1,1,1,1,0
"2210","7927",38,1,1,2,1,0
"2211","7927",39,1,1,3,1,0
"2212","7927",40,1,2,1,1,0
"2213","7927",42,1,2,3,1,0
"2214","7927",43,1,3,1,1,0
"2215","7927",44,1,3,2,1,0
"2216","7927",45,1,3,3,1,0
"2217","7927",46,1,4,1,1,0
"2218","7927",47,1,4,2,1,0
"2219","7927",48,1,4,3,1,0
"2220","1363",1,0,1,1,0,0
"2221","1363",2,1,1,2,0,0
"2222","1363",3,1,1,3,0,0
"2223","1363",4,1,2,1,0,0
"2224","1363",5,1,2,2,0,0
"2225","1363",6,1,2,3,0,0
"2226","1363",7,0,3,1,0,0
"2227","1363",8,1,3,2,0,0
"2228","1363",9,0,3,3,0,0
"2229","1363",10,1,4,1,0,0
"2230","1363",11,0,4,2,0,0
"2231","1363",12,1,4,3,0,0
"2232","1363",13,1,1,1,1,0
"2233","1363",14,1,1,2,1,0
"2234","1363",15,1,1,3,1,0
"2235","1363",16,1,2,1,1,0
"2236","1363",17,1,2,2,1,0
"2237","1363",18,1,2,3,1,0
"2238","1363",20,0,3,2,1,0
"2239","1363",22,1,4,1,1,0
"2240","1363",24,1,4,3,1,0
"2241","1363",25,1,1,1,0,0
"2242","1363",26,1,1,2,0,0
"2243","1363",27,0,1,3,0,0
"2244","1363",28,1,2,1,0,0
"2245","1363",29,0,2,2,0,0
"2246","1363",30,0,2,3,0,0
"2247","1363",31,1,3,1,0,0
"2248","1363",32,1,3,2,0,0
"2249","1363",33,1,3,3,0,0
"2250","1363",34,1,4,1,0,0
"2251","1363",35,0,4,2,0,0
"2252","1363",36,1,4,3,0,0
"2253","1363",37,1,1,1,1,0
"2254","1363",38,0,1,2,1,0
"2255","1363",39,1,1,3,1,0
"2256","1363",40,0,2,1,1,0
