"sub","trial","decision","reward","effort","agent","success","grupo"
"3228",11,1,2,4,0,0,1
"3228",12,1,3,4,0,0,1
"3228",13,1,1,1,0,0,1
"3228",14,1,2,1,0,0,1
"3228",15,1,3,1,0,0,1
"3228",16,1,1,2,0,0,1
"3228",17,1,2,2,0,0,1
"3228",18,1,3,2,0,0,1
"3228",19,1,1,3,0,0,1
"3228",20,1,2,3,0,0,1
"3228",21,1,3,3,0,0,1
"3228",22,1,1,4,0,0,1
"3228",23,1,2,4,0,0,1
"3228",24,1,3,4,0,0,1
"3228",25,1,1,1,1,0,1
"3228",26,1,2,1,1,0,1
"3228",27,1,3,1,1,0,1
"3228",28,1,1,2,1,0,1
"3228",29,1,2,2,1,0,1
"3228",30,1,3,2,1,0,1
"3228",31,1,1,3,1,0,1
"3228",32,1,2,3,1,0,1
"3228",33,1,3,3,1,0,1
"3228",34,1,1,4,1,0,1
"3228",35,1,2,4,1,0,1
"3228",36,1,3,4,1,0,1
"3228",37,1,1,1,1,0,1
"3228",38,0,2,1,1,0,1
"3228",39,1,3,1,1,0,1
"3228",40,0,1,2,1,0,1
"3228",41,1,2,2,1,0,1
"3228",42,1,3,2,1,0,1
"3228",43,1,1,3,1,0,1
"3228",44,1,2,3,1,0,1
"3228",45,2,3,3,1,0,1
"3228",46,1,1,4,1,0,1
"3228",47,1,2,4,1,0,1
"3228",48,1,3,4,1,0,1
"3472",1,1,1,1,0,0,0
"3472",2,1,2,1,0,0,0
"3472",3,1,3,1,0,0,0
"3472",4,1,1,2,0,0,0
"3472",5,1,2,2,0,0,0
"3472",6,2,3,2,0,0,0
"3472",7,1,1,3,0,0,0
"3472",8,1,2,3,0,0,0
"3472",9,1,3,3,0,0,0
"3472",10,1,1,4,0,0,0
"3472",11,1,2,4,0,1,0
"3472",12,1,3,4,0,0,0
"3472",13,1,1,1,0,0,0
"3472",14,1,2,1,0,0,0
"3472",15,1,3,1,0,0,0
"3472",16,1,1,2,0,0,0
"3472",17,1,2,2,0,0,0
"3472",18,1,3,2,0,0,0
"3472",19,1,1,3,0,0,0
"3472",20,1,2,3,0,0,0
"3472",21,1,3,3,0,0,0
"3472",22,1,1,4,0,0,0
"3472",23,1,2,4,0,0,0
"3472",24,1,3,4,0,0,0
"3472",25,1,1,1,1,0,0
"3472",26,1,2,1,1,0,0
"3472",27,1,3,1,1,0,0
"3472",28,1,1,2,1,0,0
"3472",29,1,2,2,1,0,0
"3472",30,1,3,2,1,0,0
"3472",31,1,1,3,1,0,0
"3472",32,1,2,3,1,0,0
"3472",33,1,3,3,1,0,0
"3472",34,1,1,4,1,0,0
"3472",35,1,2,4,1,0,0
"3472",36,1,3,4,1,0,0
"3472",37,1,1,1,1,0,0
"3472",38,1,2,1,1,0,0
"3472",39,1,3,1,1,0,0
"3472",40,1,1,2,1,0,0
"3472",41,1,2,2,1,0,0
"3472",42,1,3,2,1,0,0
"3472",43,1,1,3,1,0,0
"3472",44,1,2,3,1,0,0
"3472",45,1,3,3,1,0,0
"3472",46,0,1,4,1,0,0
"3472",47,1,2,4,1,1,0
"3472",48,1,3,4,1,0,0
"3624",1,1,1,1,0,0,0
"3624",2,1,2,1,0,0,0
"3624",3,1,3,1,0,0,0
"3624",4,0,1,2,0,0,0
"3624",5,1,2,2,0,0,0
"3624",6,1,3,2,0,0,0
"3624",7,2,1,3,0,0,0
"3624",8,2,2,3,0,0,0
"3624",9,1,3,3,0,0,0
"3624",10,0,1,4,0,0,0
"3624",11,2,2,4,0,0,0
"3624",12,1,3,4,0,0,0
"3624",13,0,1,1,0,0,0
"3624",14,1,2,1,0,0,0
"3624",15,1,3,1,0,0,0
"3624",16,0,1,2,0,0,0
"3624",17,1,2,2,0,0,0
"3624",18,1,3,2,0,0,0
"3624",19,0,1,3,0,0,0
"3624",20,1,2,3,0,1,0
"3624",21,1,3,3,0,0,0
"3624",22,0,1,4,0,0,0
"3624",23,1,2,4,0,0,0
"3624",24,0,3,4,0,0,0
"3624",25,1,1,1,1,0,0
"3624",26,1,2,1,1,0,0
"3624",27,1,3,1,1,0,0
"3624",28,0,1,2,1,0,0
"3624",29,0,2,2,1,0,0
"3624",30,1,3,2,1,0,0
"3624",31,0,1,3,1,0,0
"3624",32,2,2,3,1,0,0
"3624",33,0,3,3,1,0,0
"3624",34,0,1,4,1,0,0
"3624",35,0,2,4,1,0,0
"3624",36,1,3,4,1,0,0
"3624",37,0,1,1,1,0,0
"3624",38,0,2,1,1,0,0
"3624",39,1,3,1,1,0,0
"3624",40,0,1,2,1,0,0
"3624",41,1,2,2,1,0,0
"3624",42,1,3,2,1,0,0
"3624",43,0,1,3,1,0,0
"3624",44,0,2,3,1,0,0
"3624",45,1,3,3,1,0,0
"3624",46,0,1,4,1,0,0
"3624",47,0,2,4,1,0,0
"3624",48,1,3,4,1,0,0
"3694",1,2,1,1,0,0,1
"3694",2,1,2,1,0,0,1
"3694",3,1,3,1,0,0,1
"3694",4,1,1,2,0,0,1
"3694",5,1,2,2,0,0,1
"3694",6,1,3,2,0,0,1
"3694",7,1,1,3,0,0,1
"3694",8,1,2,3,0,0,1
"3694",9,0,3,3,0,0,1
"3694",10,1,1,4,0,0,1
"3694",11,1,2,4,0,0,1
"3694",12,1,3,4,0,0,1
"3694",13,1,1,1,0,1,1
"3694",14,1,2,1,0,1,1
"3694",15,1,3,1,0,1,1
"3694",16,1,1,2,0,1,1
"3694",17,1,2,2,0,1,1
"3694",18,1,3,2,0,1,1
"3694",19,1,1,3,0,1,1
"3694",20,1,2,3,0,0,1
"3694",21,1,3,3,0,0,1
"3694",22,1,1,4,0,1,1
"3694",23,1,2,4,0,0,1
"3694",24,1,3,4,0,1,1
"3694",25,2,1,1,1,0,1
"3694",26,1,2,1,1,0,1
"3694",27,1,3,1,1,0,1
"3694",28,2,1,2,1,0,1
"3694",29,1,2,2,1,0,1
"3694",30,2,3,2,1,0,1
"3694",31,2,1,3,1,0,1
"3694",32,1,2,3,1,0,1
"3694",33,0,3,3,1,0,1
"3694",34,2,1,4,1,0,1
"3694",35,0,2,4,1,0,1
"3694",36,2,3,4,1,0,1
"3694",37,2,1,1,1,0,1
"3694",38,1,2,1,1,1,1
"3694",39,1,3,1,1,1,1
"3694",40,2,1,2,1,0,1
"3694",41,1,2,2,1,1,1
"3694",42,1,3,2,1,1,1
"3694",43,1,1,3,1,1,1
"3694",44,1,2,3,1,1,1
"3694",45,1,3,3,1,1,1
"3694",46,1,1,4,1,1,1
"3694",47,1,2,4,1,1,1
"3694",48,1,3,4,1,1,1
"3771",1,1,1,1,0,0,1
"3771",2,1,2,1,0,0,1
"3771",3,0,3,1,0,0,1
"3771",4,1,1,2,0,0,1
"3771",5,1,2,2,0,0,1
"3771",6,1,3,2,0,0,1
"3771",7,1,1,3,0,0,1
"3771",8,1,2,3,0,0,1
"3771",9,1,3,3,0,0,1
"3771",10,1,1,4,0,0,1
"3771",11,1,2,4,0,0,1
"3771",12,1,3,4,0,0,1
"3771",13,1,1,1,0,0,1
"3771",14,1,2,1,0,0,1
"3771",15,1,3,1,0,0,1
"3771",16,1,1,2,0,0,1
"3771",17,1,2,2,0,0,1
"3771",18,1,3,2,0,0,1
"3771",19,1,1,3,0,0,1
"3771",20,1,2,3,0,0,1
"3771",21,2,3,3,0,0,1
"3771",22,1,1,4,0,0,1
"3771",23,1,2,4,0,0,1
"3771",24,1,3,4,0,0,1
"3771",25,1,1,1,1,0,1
"3771",26,1,2,1,1,0,1
"3771",27,1,3,1,1,0,1
"3771",28,1,1,2,1,0,1
"3771",29,1,2,2,1,0,1
"3771",30,0,3,2,1,0,1
"3771",31,1,1,3,1,0,1
"3771",32,1,2,3,1,0,1
"3771",33,1,3,3,1,1,1
"3771",34,1,1,4,1,0,1
"3771",35,1,2,4,1,0,1
"3771",36,1,3,4,1,0,1
"3771",37,1,1,1,1,0,1
"3771",38,1,2,1,1,0,1
"3771",39,1,3,1,1,0,1
"3771",40,1,1,2,1,0,1
"3771",41,2,2,2,1,0,1
"3771",42,1,3,2,1,0,1
"3771",43,1,1,3,1,0,1
"3771",44,1,2,3,1,0,1
"3771",45,1,3,3,1,0,1
"3771",46,1,1,4,1,0,1
"3771",47,1,2,4,1,0,1
"3771",48,1,3,4,1,0,1
"3928",1,1,1,1,0,0,1
"3928",2,1,2,1,0,0,1
"3928",3,1,3,1,0,0,1
"3928",4,2,1,2,0,0,1
"3928",5,1,2,2,0,0,1
"3928",6,2,3,2,0,0,1
"3928",7,1,1,3,0,0,1
"3928",8,1,2,3,0,0,1
"3928",9,1,3,3,0,0,1
"3928",10,2,1,4,0,0,1
"3928",11,2,2,4,0,0,1
"3928",12,0,3,4,0,0,1
"3928",13,1,1,1,0,0,1
"3928",14,1,2,1,0,0,1
"3928",15,1,3,1,0,1,1
"3928",16,0,1,2,0,0,1
"3928",17,1,2,2,0,1,1
"3928",18,1,3,2,0,1,1
"3928",19,1,1,3,0,0,1
"3928",20,1,2,3,0,0,1
"3928",21,1,3,3,0,1,1
"3928",22,1,1,4,0,0,1
"3928",23,1,2,4,0,0,1
"3928",24,1,3,4,0,0,1
"3928",25,1,1,1,1,0,1
"3928",26,1,2,1,1,0,1
"3928",27,2,3,1,1,0,1
"3928",28,1,1,2,1,0,1
"3928",29,2,2,2,1,0,1
"3928",30,1,3,2,1,0,1
"3928",31,1,1,3,1,0,1
"3928",32,1,2,3,1,0,1
"3928",33,2,3,3,1,0,1
"3928",34,1,1,4,1,0,1
"3928",35,1,2,4,1,0,1
"3928",36,1,3,4,1,1,1
"3928",37,1,1,1,1,1,1
"3928",38,1,2,1,1,0,1
"3928",39,2,3,1,1,0,1
"3928",40,2,1,2,1,0,1
"3928",41,1,2,2,1,1,1
"3928",42,1,3,2,1,1,1
"3928",43,1,1,3,1,1,1
"3928",44,1,2,3,1,1,1
"3928",45,1,3,3,1,0,1
"3928",46,1,1,4,1,1,1
"3928",47,1,2,4,1,1,1
"3928",48,1,3,4,1,1,1
"3976",1,0,1,1,0,0,0
"3976",2,1,2,1,0,0,0
"3976",3,1,3,1,0,0,0
"3976",4,2,1,2,0,0,0
"3976",5,1,2,2,0,0,0
"3976",6,1,3,2,0,0,0
"3976",7,0,1,3,0,0,0
"3976",8,1,2,3,0,0,0
"3976",9,1,3,3,0,0,0
"3976",10,0,1,4,0,0,0
"3976",11,1,2,4,0,0,0
"3976",12,2,3,4,0,0,0
"3976",13,2,1,1,0,0,0
"3976",14,2,2,1,0,0,0
"3976",15,1,3,1,0,0,0
"3976",16,2,1,2,0,0,0
"3976",17,2,2,2,0,0,0
"3976",18,2,3,2,0,0,0
"3976",19,2,1,3,0,0,0
"3976",20,1,2,3,0,0,0
"3976",21,2,3,3,0,0,0
"3976",22,0,1,4,0,0,0
"3976",23,1,2,4,0,1,0
"3976",24,1,3,4,0,1,0
"3976",25,2,1,1,1,0,0
"3976",26,2,2,1,1,0,0
"3976",27,1,3,1,1,0,0
"3976",28,2,1,2,1,0,0
"3976",29,2,2,2,1,0,0
"3976",30,0,3,2,1,0,0
"3976",31,0,1,3,1,0,0
"3976",32,0,2,3,1,0,0
"3976",33,2,3,3,1,0,0
"3976",34,2,1,4,1,0,0
"3976",35,2,2,4,1,0,0
"3976",36,2,3,4,1,0,0
"3976",37,2,1,1,1,0,0
"3976",38,1,2,1,1,0,0
"3976",39,2,3,1,1,0,0
"3976",40,2,1,2,1,0,0
"3976",41,2,2,2,1,0,0
"3976",42,2,3,2,1,0,0
"3976",43,2,1,3,1,0,0
"3976",44,2,2,3,1,0,0
"3976",45,2,3,3,1,0,0
"3976",46,2,1,4,1,0,0
"3976",47,2,2,4,1,0,0
"3976",48,2,3,4,1,0,0
"4164",1,1,1,1,0,0,0
"4164",2,1,2,1,0,0,0
"4164",3,0,3,1,0,0,0
"4164",4,0,1,2,0,0,0
"4164",5,0,2,2,0,0,0
"4164",6,0,3,2,0,0,0
"4164",7,1,1,3,0,0,0
"4164",8,0,2,3,0,0,0
"4164",9,2,3,3,0,0,0
"4164",10,2,1,4,0,0,0
"4164",11,1,2,4,0,0,0
"4164",12,0,3,4,0,0,0
"4164",13,1,1,1,0,1,0
"4164",14,1,2,1,0,0,0
"4164",15,1,3,1,0,0,0
"4164",16,1,1,2,0,1,0
"4164",17,1,2,2,0,0,0
"4164",18,1,3,2,0,0,0
"4164",19,1,1,3,0,0,0
"4164",20,1,2,3,0,0,0
"4164",21,1,3,3,0,0,0
"4164",22,1,1,4,0,1,0
"4164",23,1,2,4,0,0,0
"4164",24,1,3,4,0,0,0
"4164",25,2,1,1,1,0,0
"4164",26,1,2,1,1,0,0
"4164",27,1,3,1,1,0,0
"4164",28,2,1,2,1,0,0
"4164",29,1,2,2,1,0,0
"4164",30,1,3,2,1,0,0
"4164",31,1,1,3,1,0,0
"4164",32,1,2,3,1,0,0
"4164",33,1,3,3,1,0,0
"4164",34,2,1,4,1,0,0
"4164",35,1,2,4,1,0,0
"4164",36,1,3,4,1,0,0
"4164",37,1,1,1,1,0,0
"4164",38,1,2,1,1,0,0
"4164",39,1,3,1,1,0,0
"4164",40,1,1,2,1,0,0
"4164",41,1,2,2,1,0,0
"4164",42,1,3,2,1,0,0
"4164",43,1,1,3,1,0,0
"4164",44,1,2,3,1,0,0
"4164",45,1,3,3,1,0,0
"4164",46,1,1,4,1,0,0
"4164",47,1,2,4,1,0,0
"4164",48,1,3,4,1,0,0
"4231",1,1,1,1,0,0,0
"4231",2,1,2,1,0,0,0
"4231",3,1,3,1,0,0,0
"4231",4,1,1,2,0,0,0
"4231",5,1,2,2,0,0,0
"4231",6,1,3,2,0,0,0
"4231",7,1,1,3,0,0,0
"4231",8,1,2,3,0,0,0
"4231",9,1,3,3,0,0,0
"4231",10,1,1,4,0,0,0
"4231",11,1,2,4,0,1,0
"4231",12,1,3,4,0,0,0
"4231",13,1,1,1,0,0,0
"4231",14,1,2,1,0,0,0
"4231",15,1,3,1,0,1,0
"4231",16,1,1,2,0,0,0
"4231",17,1,2,2,0,0,0
"4231",18,1,3,2,0,0,0
"4231",19,1,1,3,0,0,0
"4231",20,1,2,3,0,1,0
"4231",21,1,3,3,0,0,0
"4231",22,1,1,4,0,1,0
"4231",23,1,2,4,0,0,0
"4231",24,1,3,4,0,0,0
"4231",25,1,1,1,1,0,0
"4231",26,1,2,1,1,0,0
"4231",27,2,3,1,1,0,0
"4231",28,1,1,2,1,0,0
"4231",29,1,2,2,1,0,0
"4231",30,0,3,2,1,0,0
"4231",31,1,1,3,1,0,0
"4231",32,2,2,3,1,0,0
"4231",33,1,3,3,1,0,0
"4231",34,2,1,4,1,0,0
"4231",35,1,2,4,1,1,0
"4231",36,1,3,4,1,0,0
"4231",37,0,1,1,1,0,0
"4231",38,1,2,1,1,0,0
"4231",39,1,3,1,1,0,0
"4231",40,1,1,2,1,0,0
"4231",41,1,2,2,1,0,0
"4231",42,1,3,2,1,0,0
"4231",43,1,1,3,1,0,0
"4231",44,0,2,3,1,0,0
"4231",45,0,3,3,1,0,0
"4231",46,1,1,4,1,0,0
"4231",47,1,2,4,1,0,0
"4231",48,0,3,4,1,0,0
"4241",1,1,1,1,0,0,1
"4241",2,1,2,1,0,0,1
"4241",3,1,3,1,0,0,1
"4241",4,1,1,2,0,0,1
"4241",5,0,2,2,0,0,1
"4241",6,1,3,2,0,0,1
"4241",7,1,1,3,0,0,1
"4241",8,1,2,3,0,0,1
"4241",9,1,3,3,0,0,1
"4241",10,1,1,4,0,1,1
"4241",11,1,2,4,0,0,1
"4241",12,1,3,4,0,1,1
"4241",13,1,1,1,0,0,1
"4241",14,1,2,1,0,0,1
"4241",15,1,3,1,0,0,1
"4241",16,1,1,2,0,0,1
"4241",17,1,2,2,0,0,1
"4241",18,2,3,2,0,0,1
"4241",19,1,1,3,0,0,1
"4241",20,2,2,3,0,0,1
"4241",21,2,3,3,0,0,1
"4241",22,1,1,4,0,0,1
"4241",23,1,2,4,0,1,1
"4241",24,1,3,4,0,0,1
"4241",25,1,1,1,1,0,1
"4241",26,1,2,1,1,0,1
"4241",27,1,3,1,1,0,1
"4241",28,1,1,2,1,0,1
"4241",29,1,2,2,1,0,1
"4241",30,1,3,2,1,1,1
"4241",31,1,1,3,1,0,1
"4241",32,1,2,3,1,1,1
"4241",33,1,3,3,1,1,1
"4241",34,1,1,4,1,0,1
"4241",35,2,2,4,1,0,1
"4241",36,1,3,4,1,0,1
"4241",37,2,1,1,1,0,1
"4241",38,1,2,1,1,0,1
"4241",39,2,3,1,1,0,1
"4241",40,1,1,2,1,0,1
"4241",41,1,2,2,1,0,1
"4241",42,1,3,2,1,1,1
"4241",43,1,1,3,1,0,1
"4241",44,1,2,3,1,0,1
"4241",45,2,3,3,1,0,1
"4241",46,2,1,4,1,0,1
"4241",47,1,2,4,1,1,1
"4241",48,1,3,4,1,1,1
"4336",1,1,1,1,0,0,1
"4336",2,1,2,1,0,0,1
"4336",3,1,3,1,0,0,1
"4336",4,1,1,2,0,0,1
"4336",5,1,2,2,0,0,1
"4336",6,2,3,2,0,0,1
"4336",7,1,1,3,0,0,1
"4336",8,1,2,3,0,0,1
"4336",9,1,3,3,0,0,1
"4336",10,1,1,4,0,1,1
"4336",11,1,2,4,0,0,1
"4336",12,1,3,4,0,0,1
"4336",13,1,1,1,0,1,1
"4336",14,1,2,1,0,1,1
"4336",15,1,3,1,0,0,1
"4336",16,1,1,2,0,0,1
"4336",17,1,2,2,0,1,1
"4336",18,1,3,2,0,0,1
"4336",19,1,1,3,0,1,1
"4336",20,1,2,3,0,0,1
"4336",21,1,3,3,0,1,1
"4336",22,1,1,4,0,1,1
"4336",23,1,2,4,0,1,1
"4336",24,1,3,4,0,1,1
"4336",25,2,1,1,1,0,1
"4336",26,1,2,1,1,0,1
"4336",27,0,3,1,1,0,1
"4336",28,0,1,2,1,0,1
"4336",29,2,2,2,1,0,1
"4336",30,0,3,2,1,0,1
"4336",31,2,1,3,1,0,1
"4336",32,0,2,3,1,0,1
"4336",33,1,3,3,1,0,1
"4336",34,2,1,4,1,0,1
"4336",35,2,2,4,1,0,1
"4336",36,2,3,4,1,0,1
"4336",37,0,1,1,1,0,1
"4336",38,2,2,1,1,0,1
"4336",39,0,3,1,1,0,1
"4336",40,2,1,2,1,0,1
"4336",41,1,2,2,1,0,1
"4336",42,2,3,2,1,0,1
"4336",43,0,1,3,1,0,1
"4336",44,2,2,3,1,0,1
"4336",45,0,3,3,1,0,1
"4336",46,2,1,4,1,0,1
"4336",47,1,2,4,1,1,1
"4336",48,2,3,4,1,0,1
"4423",1,1,1,1,0,0,0
"4423",2,0,2,1,0,0,0
"4423",3,1,3,1,0,0,0
"4423",4,2,1,2,0,0,0
"4423",5,1,2,2,0,0,0
"4423",6,1,3,2,0,0,0
"4423",7,1,1,3,0,1,0
"4423",8,1,2,3,0,1,0
"4423",9,1,3,3,0,0,0
"4423",10,2,1,4,0,0,0
"4423",11,2,2,4,0,0,0
"4423",12,2,3,4,0,0,0
"4423",13,1,1,1,0,1,0
"4423",14,1,2,1,0,0,0
"4423",15,1,3,1,0,0,0
"4423",16,2,1,2,0,0,0
"4423",17,2,2,2,0,0,0
"4423",18,2,3,2,0,0,0
"4423",19,1,1,3,0,0,0
"4423",20,1,2,3,0,1,0
"4423",21,1,3,3,0,1,0
"4423",22,1,1,4,0,1,0
"4423",23,1,2,4,0,1,0
"4423",24,1,3,4,0,0,0
"4423",25,2,1,1,1,0,0
"4423",26,1,2,1,1,0,0
"4423",27,1,3,1,1,0,0
"4423",28,2,1,2,1,0,0
"4423",29,1,2,2,1,1,0
"4423",30,1,3,2,1,1,0
"4423",31,1,1,3,1,0,0
"4423",32,2,2,3,1,0,0
"4423",33,2,3,3,1,0,0
"4423",34,1,1,4,1,0,0
"4423",35,1,2,4,1,0,0
"4423",36,1,3,4,1,0,0
"4423",37,1,1,1,1,0,0
"4423",38,1,2,1,1,0,0
"4423",39,1,3,1,1,0,0
"4423",40,2,1,2,1,0,0
"4423",41,1,2,2,1,0,0
"4423",42,1,3,2,1,0,0
"4423",43,1,1,3,1,0,0
"4423",44,1,2,3,1,0,0
"4423",45,1,3,3,1,0,0
"4423",46,1,1,4,1,1,0
"4423",47,1,2,4,1,0,0
"4423",48,1,3,4,1,0,0
"4436",1,1,1,1,0,1,1
"4436",2,1,2,1,0,1,1
"4436",3,2,3,1,0,0,1
"4436",4,1,1,2,0,1,1
"4436",5,1,2,2,0,1,1
"4436",6,1,3,2,0,1,1
"4436",7,0,1,3,0,0,1
"4436",8,0,2,3,0,0,1
"4436",9,1,3,3,0,1,1
"4436",10,1,1,4,0,1,1
"4436",11,1,2,4,0,1,1
"4436",12,1,3,4,0,1,1
"4436",13,1,1,1,0,1,1
"4436",14,1,2,1,0,1,1
"4436",15,1,3,1,0,1,1
"4436",16,1,1,2,0,1,1
"4436",17,1,2,2,0,1,1
"4436",18,1,3,2,0,0,1
"4436",19,1,1,3,0,1,1
"4436",20,1,2,3,0,1,1
"4436",21,1,3,3,0,1,1
"4436",22,1,1,4,0,0,1
"4436",23,1,2,4,0,1,1
"4436",24,1,3,4,0,1,1
"4436",25,1,1,1,1,1,1
"4436",26,1,2,1,1,1,1
"4436",27,1,3,1,1,1,1
"4436",28,1,1,2,1,1,1
"4436",29,1,2,2,1,1,1
"4436",30,0,3,2,1,0,1
"4436",31,1,1,3,1,1,1
"4436",32,1,2,3,1,1,1
"4436",33,1,3,3,1,1,1
"4436",34,0,1,4,1,0,1
"4436",35,1,2,4,1,1,1
"4436",36,1,3,4,1,1,1
"4436",37,1,1,1,1,1,1
"4436",38,1,2,1,1,1,1
"4436",39,1,3,1,1,1,1
"4436",40,1,1,2,1,1,1
"4436",41,1,2,2,1,1,1
"4436",42,1,3,2,1,1,1
"4436",43,1,1,3,1,1,1
"4436",44,1,2,3,1,1,1
"4436",45,1,3,3,1,1,1
"4436",46,1,1,4,1,1,1
"4436",47,1,2,4,1,1,1
"4436",48,1,3,4,1,1,1
"4625",1,1,1,1,0,0,1
"4625",2,0,2,1,0,0,1
"4625",3,1,3,1,0,0,1
"4625",4,0,1,2,0,0,1
"4625",5,1,2,2,0,0,1
"4625",6,0,3,2,0,0,1
"4625",7,0,1,3,0,0,1
"4625",8,1,2,3,0,0,1
"4625",9,0,3,3,0,0,1
"4625",10,1,1,4,0,0,1
"4625",11,1,2,4,0,0,1
"4625",12,0,3,4,0,0,1
"4625",13,1,1,1,0,1,1
"4625",14,1,2,1,0,1,1
"4625",15,0,3,1,0,0,1
"4625",16,0,1,2,0,0,1
"4625",17,0,2,2,0,0,1
"4625",18,0,3,2,0,0,1
"4625",19,0,1,3,0,0,1
"4625",20,0,2,3,0,0,1
"4625",21,1,3,3,0,0,1
"4625",22,0,1,4,0,0,1
"4625",23,0,2,4,0,0,1
"4625",24,0,3,4,0,0,1
"4625",25,2,1,1,1,0,1
"4625",26,2,2,1,1,0,1
"4625",27,0,3,1,1,0,1
"4625",28,2,1,2,1,0,1
"4625",29,2,2,2,1,0,1
"4625",30,0,3,2,1,0,1
"4625",31,1,1,3,1,0,1
"4625",32,1,2,3,1,0,1
"4625",33,1,3,3,1,0,1
"4625",34,0,1,4,1,0,1
"4625",35,0,2,4,1,0,1
"4625",36,1,3,4,1,0,1
"4625",37,0,1,1,1,0,1
"4625",38,1,2,1,1,0,1
"4625",39,1,3,1,1,0,1
"4625",40,0,1,2,1,0,1
"4625",41,0,2,2,1,0,1
"4625",42,1,3,2,1,0,1
"4625",43,2,1,3,1,0,1
"4625",44,0,2,3,1,0,1
"4625",45,0,3,3,1,0,1
"4625",46,1,1,4,1,0,1
"4625",47,1,2,4,1,0,1
"4625",48,0,3,4,1,0,1
"4883",1,1,1,1,0,0,1
"4883",2,1,2,1,0,0,1
"4883",3,1,3,1,0,0,1
"4883",4,1,1,2,0,0,1
"4883",5,1,2,2,0,0,1
"4883",6,1,3,2,0,0,1
"4883",7,2,1,3,0,0,1
"4883",8,1,2,3,0,0,1
"4883",9,1,3,3,0,0,1
"4883",10,1,1,4,0,0,1
"4883",11,1,2,4,0,1,1
"4883",12,0,3,4,0,0,1
"4883",13,0,1,1,0,0,1
"4883",14,2,2,1,0,0,1
"4883",15,1,3,1,0,0,1
"4883",16,2,1,2,0,0,1
"4883",17,1,2,2,0,0,1
"4883",18,1,3,2,0,1,1
"4883",19,0,1,3,0,0,1
"4883",20,1,2,3,0,0,1
"4883",21,1,3,3,0,0,1
"4883",22,1,1,4,0,0,1
"4883",23,0,2,4,0,0,1
"4883",24,2,3,4,0,0,1
"4883",25,2,1,1,1,0,1
"4883",26,1,2,1,1,1,1
"4883",27,1,3,1,1,0,1
"4883",28,1,1,2,1,1,1
"4883",29,1,2,2,1,0,1
"4883",30,2,3,2,1,0,1
"4883",31,2,1,3,1,0,1
"4883",32,0,2,3,1,0,1
"4883",33,1,3,3,1,0,1
"4883",34,1,1,4,1,0,1
"4883",35,1,2,4,1,0,1
"4883",36,0,3,4,1,0,1
"4883",37,2,1,1,1,0,1
"4883",38,1,2,1,1,0,1
"4883",39,2,3,1,1,0,1
"4883",40,0,1,2,1,0,1
"4883",41,2,2,2,1,0,1
"4883",42,1,3,2,1,0,1
"4883",43,2,1,3,1,0,1
"4883",44,1,2,3,1,0,1
"4883",45,0,3,3,1,0,1
"4883",46,0,1,4,1,0,1
"4883",47,0,2,4,1,0,1
"4883",48,2,3,4,1,0,1
"4920",1,1,1,1,0,0,0
"4920",2,1,2,1,0,0,0
"4920",3,1,3,1,0,0,0
"4920",4,1,1,2,0,0,0
"4920",5,1,2,2,0,0,0
"4920",6,1,3,2,0,0,0
"4920",7,1,1,3,0,0,0
"4920",8,1,2,3,0,0,0
"4920",9,1,3,3,0,0,0
"4920",10,1,1,4,0,0,0
"4920",11,1,2,4,0,0,0
"4920",12,1,3,4,0,0,0
"4920",13,1,1,1,0,0,0
"4920",14,1,2,1,0,0,0
"4920",15,1,3,1,0,1,0
"4920",16,1,1,2,0,0,0
"4920",17,1,2,2,0,0,0
"4920",18,2,3,2,0,0,0
"4920",19,1,1,3,0,0,0
"4920",20,1,2,3,0,0,0
"4920",21,1,3,3,0,0,0
"4920",22,1,1,4,0,0,0
"4920",23,1,2,4,0,0,0
"4920",24,1,3,4,0,1,0
"4920",25,1,1,1,1,0,0
"4920",26,1,2,1,1,0,0
"4920",27,2,3,1,1,0,0
"4920",28,1,1,2,1,0,0
"4920",29,1,2,2,1,0,0
"4920",30,1,3,2,1,1,0
"4920",31,1,1,3,1,0,0
"4920",32,1,2,3,1,0,0
"4920",33,1,3,3,1,0,0
"4920",34,1,1,4,1,0,0
"4920",35,1,2,4,1,0,0
"4920",36,1,3,4,1,0,0
"4920",37,1,1,1,1,0,0
"4920",38,1,2,1,1,0,0
"4920",39,1,3,1,1,0,0
"4920",40,1,1,2,1,0,0
"4920",41,1,2,2,1,0,0
"4920",42,1,3,2,1,0,0
"4920",43,1,1,3,1,0,0
"4920",44,1,2,3,1,0,0
"4920",45,1,3,3,1,0,0
"4920",46,1,1,4,1,0,0
"4920",47,1,2,4,1,0,0
"4920",48,1,3,4,1,0,0
"4961",1,1,1,1,0,0,1
"4961",2,1,2,1,0,0,1
"4961",3,1,3,1,0,0,1
"4961",4,1,1,2,0,0,1
"4961",5,1,2,2,0,0,1
"4961",6,1,3,2,0,0,1
"4961",7,1,1,3,0,0,1
"4961",8,1,2,3,0,0,1
"4961",9,1,3,3,0,0,1
"4961",10,1,1,4,0,0,1
"4961",11,1,2,4,0,0,1
"4961",12,1,3,4,0,1,1
"4961",13,1,1,1,0,1,1
"4961",14,2,2,1,0,0,1
"4961",15,1,3,1,0,0,1
"4961",16,1,1,2,0,0,1
"4961",17,2,2,2,0,0,1
"4961",18,1,3,2,0,0,1
